FID,disso,ORIG_FID,POINT_X,POINT_Y
10452,0,0,634658.082825000050000,4389856.590870000400000
10453,0,0,634637.926575000050000,4389756.747120000400000
10454,0,0,634568.082825000050000,4389676.590870000400000
10455,0,0,634542.916808999960000,4389589.403370000400000
10456,0,0,634498.004700000050000,4389566.668999999800000
10457,0,0,634399.874817000000000,4389435.184630000000000
10458,0,0,634364.938293999990000,4389309.735410000200000
10459,0,0,634288.004700000050000,4389206.668999999800000
10460,0,0,634267.218567000000000,4389084.295950000200000
10461,0,0,634168.004700000050000,4389056.668999999800000
10462,0,0,634154.938293999990000,4389009.735410000200000
10463,0,0,633881.071105999990000,4388713.602590000300000
10464,0,0,633843.798156999980000,4388579.745170000000000
10465,0,0,633704.960266000010000,4388522.909230000300000
10466,0,0,633539.484192000000000,4388395.174859999700000
10467,0,0,633419.418274000050000,4388239.637749999800000
10468,0,0,633298.004700000050000,4388156.668999999800000
10469,0,0,633223.283019999970000,4388043.583060000100000
10470,0,0,633208.004700000050000,4387946.668999999800000
10471,0,0,633208.004700000050000,4387886.668999999800000
10472,0,0,633224.293763000050000,4387589.159230000300000
10473,0,0,633215.277649000050000,4387361.668999999800000
10474,0,0,633227.062317000000000,4387064.335020000100000
10475,0,0,633208.004700000050000,4387046.668999999800000
10476,0,0,633284.938293999990000,4386943.602590000300000
10477,0,0,633328.004700000050000,4386776.668999999800000
10478,0,0,633404.908996999960000,4386710.399469999600000
10479,0,0,633386.129700000050000,4386476.668999999800000
10480,0,0,633410.541320999970000,4386172.831109999700000
10481,0,0,633374.117980999990000,4386130.555719999600000
10482,0,0,633336.647278000020000,4386098.270560000100000
10483,0,0,633260.482727000020000,4385927.586969999600000
10484,0,0,633093.724915000030000,4385834.540090000300000
10485,0,0,632754.796692000000000,4385807.293999999800000
10486,0,0,632606.847472999940000,4385899.989310000100000
10487,0,0,632561.891418999990000,4385980.555719999600000
10488,0,0,632534.117980999990000,4386072.782279999900000
10489,0,0,632374.354797999960000,4386265.936580000400000
10490,0,0,632338.004700000050000,4386386.668999999800000
10491,0,0,632146.842591000020000,4386538.192440000400000
10492,0,0,632051.891418999990000,4386580.555719999600000
10493,0,0,631888.004700000050000,4386716.668999999800000
10494,0,0,631683.717591000020000,4386799.667050000300000
10495,0,0,631477.914368000000000,4387056.688529999900000
10496,0,0,631353.593079000010000,4387092.225639999800000
10497,0,0,631304.667297999960000,4387153.338920000000000
10498,0,0,631288.004700000050000,4387166.668999999800000
10499,0,0,631264.691712000060000,4387125.770560000100000
10500,0,0,631137.125793999990000,4387175.604550000300000
10501,0,0,631108.004700000050000,4387226.668999999800000
10502,0,0,631068.160950000050000,4387246.825249999800000
10503,0,0,631037.926575000050000,4387306.590880000000000
10504,0,0,630998.082825000050000,4387326.747120000400000
10505,0,0,630988.004700000050000,4387346.668999999800000
10506,0,0,630910.258118000000000,4387358.915090000300000
10507,0,0,630820.690246999960000,4387417.245170000000000
10508,0,0,630808.004700000050000,4387466.668999999800000
10509,0,0,630767.926575000050000,4387486.590870000400000
10510,0,0,630668.082825000050000,4387506.747130000000000
10511,0,0,630587.926575000050000,4387576.590870000400000
10512,0,0,630538.004700000050000,4387586.668999999800000
10513,0,0,630391.469054999990000,4387669.989310000100000
10514,0,0,630328.004700000050000,4387646.668999999800000
10515,0,0,630219.569641000010000,4387665.096730000300000
10516,0,0,630118.004700000050000,4387796.668999999800000
10517,0,0,630046.051575000050000,4387846.356499999800000
10518,0,0,630028.004700000050000,4387916.668999999800000
10519,0,0,629968.239075000050000,4387946.903370000400000
10520,0,0,629938.004700000050000,4388006.668999999800000
10521,0,0,629921.891418999990000,4388020.555719999600000
10522,0,0,629756.268859999950000,4388212.801810000100000
10523,0,0,629714.117980999990000,4388352.782279999900000
10524,0,0,629675.585266000010000,4388421.864310000100000
10525,0,0,629624.117980999990000,4388592.782279999900000
10526,0,0,629553.065734999950000,4388693.006889999800000
10527,0,0,629564.286438000040000,4388832.577200000200000
10528,0,0,629471.891418999990000,4388950.555719999600000
10529,0,0,629458.004700000050000,4389026.668999999800000
10530,0,0,629458.004700000050000,4389146.668999999800000
10531,0,0,629479.559876000040000,4389322.391660000200000
10532,0,0,629444.506165000030000,4389666.278370000400000
10533,0,0,629548.004700000050000,4389806.668999999800000
10534,0,0,629527.577454000010000,4389823.016660000200000
10535,0,0,629557.262512000040000,4390061.668999999800000
10536,0,0,629530.990540000030000,4390272.840870000400000
10537,0,0,629594.667297999960000,4390359.999080000400000
10538,0,0,629630.761047999960000,4390526.844779999900000
10539,0,0,629668.004700000050000,4390556.668999999800000
10540,0,0,629726.210266000010000,4390647.284230000300000
10541,0,0,629702.604308999960000,4390807.069389999800000
10542,0,0,629795.731751000040000,4390878.934620000400000
10543,0,0,629926.417785999950000,4391048.270560000100000
10544,0,0,630049.428040000030000,4391143.192440000400000
10545,0,0,630033.856751000040000,4391248.573300000300000
10546,0,0,630148.004700000050000,4391336.668999999800000
10547,0,0,630171.574035999950000,4391383.251029999900000
10548,0,0,630238.004700000050000,4391396.668999999800000
10549,0,0,630258.160950000050000,4391436.512749999800000
10550,0,0,630298.004700000050000,4391456.668999999800000
10551,0,0,630298.004700000050000,4391516.668999999800000
10552,0,0,630328.004700000050000,4391516.668999999800000
10553,0,0,630351.574035999950000,4391563.251029999900000
10554,0,0,630418.004700000050000,4391576.668999999800000
10555,0,0,630464.117980999990000,4391590.555719999600000
10556,0,0,630551.891418999990000,4391652.782279999900000
10557,0,0,630644.117980999990000,4391680.555719999600000
10558,0,0,630731.891418999990000,4391742.782279999900000
10559,0,0,630794.117980999990000,4391770.555719999600000
10560,0,0,630897.382141000010000,4391843.768609999700000
10561,0,0,631123.004700000050000,4391825.633840000300000
10562,0,0,631510.302063000040000,4391856.776420000000000
10563,0,0,631632.118469999990000,4391770.379940000400000
10564,0,0,631676.796204000010000,4391773.983450000200000
10565,0,0,631814.117980999990000,4391742.782279999900000
10566,0,0,631901.891418999990000,4391680.555719999600000
10567,0,0,631994.117980999990000,4391652.782279999900000
10568,0,0,632157.382141000010000,4391537.030330000400000
10569,0,0,632234.117980999990000,4391502.782279999900000
10570,0,0,632321.891418999990000,4391440.555719999600000
10571,0,0,632419.728332999980000,4391411.083060000100000
10572,0,0,632477.860656999980000,4391343.612359999700000
10573,0,0,632633.397766000010000,4391356.122120000400000
10574,0,0,632744.117980999990000,4391322.782279999900000
10575,0,0,632831.891418999990000,4391260.555719999600000
10576,0,0,633053.434388000050000,4391226.805719999600000
10577,0,0,633088.004700000050000,4391186.668999999800000
10578,0,0,633388.004700000050000,4391186.668999999800000
10579,0,0,633388.004700000050000,4391156.668999999800000
10580,0,0,633463.304993000000000,4391171.376029999900000
10581,0,0,634015.302063000040000,4391182.626029999900000
10582,0,0,634090.997864000030000,4391261.405330000400000
10583,0,0,634183.304993000000000,4391291.376029999900000
10584,0,0,634311.390929999990000,4391388.553770000100000
10585,0,0,634747.006165000030000,4391841.952200000200000
10586,0,0,634768.004700000050000,4391906.668999999800000
10587,0,0,634768.004700000050000,4391966.668999999800000
10588,0,0,634798.004700000050000,4391966.668999999800000
10589,0,0,634981.344543999990000,4392195.829160000200000
10590,0,0,635128.004700000050000,4392296.668999999800000
10591,0,0,635235.048156999980000,4392456.307670000000000
10592,0,0,635308.004700000050000,4392506.668999999800000
10593,0,0,635398.004700000050000,4392566.668999999800000
10594,0,0,635422.423644999970000,4392652.069389999800000
10595,0,0,635627.985168999990000,4392816.688529999900000
10596,0,0,635748.051087000060000,4392966.629940000400000
10597,0,0,635864.667297999960000,4393059.999080000400000
10598,0,0,635878.004700000050000,4393076.668999999800000
10599,0,0,635834.117980999990000,4393114.491270000100000
10600,0,0,635940.992980999990000,4393261.913139999800000
10601,0,0,636088.004700000050000,4393346.668999999800000
10602,0,0,636088.004700000050000,4393376.668999999800000
10603,0,0,636118.004700000050000,4393376.668999999800000
10604,0,0,636118.004700000050000,4393436.668999999800000
10605,0,0,636148.004700000050000,4393436.668999999800000
10606,0,0,636148.004700000050000,4393466.668999999800000
10607,0,0,636178.004700000050000,4393466.668999999800000
10608,0,0,636185.746399000050000,4393519.784230000300000
10609,0,0,636275.636535999950000,4393609.051810000100000
10610,0,0,636328.004700000050000,4393616.668999999800000
10611,0,0,636328.004700000050000,4393646.668999999800000
10612,0,0,636358.004700000050000,4393646.668999999800000
10613,0,0,636434.938293999990000,4393749.735410000200000
10614,0,0,636474.144837000060000,4393935.536190000400000
10615,0,0,636524.938293999990000,4394019.735410000200000
10616,0,0,636538.004700000050000,4394186.668999999800000
10617,0,0,636551.620422999960000,4394263.045950000200000
10618,0,0,636584.388977000020000,4394320.292050000300000
10619,0,0,636611.620422999960000,4394533.045950000200000
10620,0,0,636764.388977000020000,4394710.292050000300000
10621,0,0,636879.606263000050000,4394975.956109999700000
10622,0,0,636838.004700000050000,4395086.668999999800000
10623,0,0,636789.511047999960000,4395111.190480000300000
10624,0,0,636778.004700000050000,4395236.668999999800000
10625,0,0,636778.004700000050000,4395266.668999999800000
10626,0,0,636736.146790000030000,4395296.668999999800000
10627,0,0,636778.004700000050000,4395326.668999999800000
10628,0,0,636778.004700000050000,4395386.668999999800000
10629,0,0,636658.004700000050000,4395476.668999999800000
10630,0,0,636611.342102000020000,4395489.999080000400000
10631,0,0,636535.455871999960000,4395534.618219999600000
10632,0,0,636388.004700000050000,4395416.668999999800000
10633,0,0,636368.082825000050000,4395406.590870000400000
10634,0,0,636328.004700000050000,4395326.668999999800000
10635,0,0,636350.028626000040000,4395192.577200000200000
10636,0,0,636268.004700000050000,4395146.668999999800000
10637,0,0,636256.498352000020000,4395021.190480000300000
10638,0,0,636208.004700000050000,4394996.668999999800000
10639,0,0,636208.004700000050000,4394966.668999999800000
10640,0,0,636178.004700000050000,4394966.668999999800000
10641,0,0,636178.004700000050000,4394936.668999999800000
10642,0,0,636195.004212000060000,4394800.585020000100000
10643,0,0,636144.686829000010000,4394714.979550000300000
10644,0,0,636097.064758999970000,4394601.981499999800000
10645,0,0,636028.004700000050000,4394546.668999999800000
10646,0,0,635924.938293999990000,4394409.735410000200000
10647,0,0,635908.004700000050000,4394396.668999999800000
10648,0,0,635927.245422999960000,4394350.848690000400000
10649,0,0,635860.258118000000000,4394264.422910000200000
10650,0,0,635829.957825000050000,4394146.356499999800000
10651,0,0,635704.764954000010000,4394059.901420000000000
10652,0,0,635668.004700000050000,4394006.668999999800000
10653,0,0,635689.391418999990000,4393914.383840000300000
10654,0,0,635639.074035999950000,4393849.198300000300000
10655,0,0,635504.015442000000000,4393749.061580000400000
10656,0,0,635428.004700000050000,4393766.668999999800000
10657,0,0,635378.991028000020000,4393695.682670000000000
10658,0,0,635308.004700000050000,4393646.668999999800000
10659,0,0,635287.145325000050000,4393605.448300000300000
10660,0,0,635173.004700000050000,4393549.696340000300000
10661,0,0,635111.620422999960000,4393579.667050000300000
10662,0,0,635027.926575000050000,4393506.747120000400000
10663,0,0,634928.082825000050000,4393486.590870000400000
10664,0,0,634847.926575000050000,4393416.747130000000000
10665,0,0,634748.082825000050000,4393396.590870000400000
10666,0,0,634712.992493000000000,4393327.215870000400000
10667,0,0,634378.004700000050000,4393316.668999999800000
10668,0,0,634311.574035999950000,4393303.251029999900000
10669,0,0,634277.926575000050000,4393236.747120000400000
10670,0,0,634078.004700000050000,4393226.668999999800000
10671,0,0,634056.683899000050000,4393199.042050000300000
10672,0,0,633974.110656999980000,4393149.237359999700000
10673,0,0,633868.004700000050000,4393166.668999999800000
10674,0,0,633847.731262000040000,4393126.590880000000000
10675,0,0,633652.365052000040000,4393148.504940000400000
10676,0,0,633628.004700000050000,4393196.668999999800000
10677,0,0,633611.620422999960000,4393210.292050000300000
10678,0,0,633419.872376000040000,4393229.833060000100000
10679,0,0,633331.542297999960000,4393280.428770000100000
10680,0,0,633161.620422999960000,4393330.292050000300000
10681,0,0,633011.605774000050000,4393449.002980000300000
10682,0,0,632801.620422999960000,4393480.292050000300000
10683,0,0,632714.388977000020000,4393543.045950000200000
10684,0,0,632651.620422999960000,4393570.292050000300000
10685,0,0,632564.044739000030000,4393633.309630000000000
10686,0,0,632426.847472999940000,4393619.305719999600000
10687,0,0,632261.481262000040000,4393738.338920000000000
10688,0,0,632055.685364000030000,4393717.362359999700000
10689,0,0,631964.388977000020000,4393783.045950000200000
10690,0,0,631666.124817000000000,4393816.502980000300000
10691,0,0,631558.004700000050000,4393946.668999999800000
10692,0,0,631456.417785999950000,4394025.067440000400000
